DateDay	Financial Crisis_unscaled	Depression_unscaled	Bailout_unscaled	Mortgage Crisis_unscaled	Wall Street_unscaled	Oil_unscaled	Stock Market_unscaled	Subprime_unscaled	loan_unscaled	core inflation_unscaled	debt_unscaled	Brent_unscaled	WTI_unscaled	metals_unscaled	inflation_unscaled	economics_unscaled	stocks_unscaled	gold_unscaled	silver_unscaled	S&P 500_unscaled
2019-08-27	41	94	67	64	66	84	46	23	80	0	72	65	41	91	83	90	66	80	84	68
2019-08-28	41	99	0	32	85	83	39	46	80	46	72	58	41	90	100	95	55	79	91	50
2019-08-29	67	89	93	0	71	87	36	23	78	47	73	54	58	100	96	100	67	81	88	52
2019-08-30	66	88	53	0	100	87	34	23	83	0	73	65	63	66	62	70	61	78	88	51
2019-09-03	60	84	12	0	79	71	94	0	93	48	75	82	12	67	63	77	67	93	94	95
2019-09-04	69	70	0	47	82	71	88	68	92	0	92	82	12	74	73	70	81	88	100	82
2019-09-05	70	81	30	0	85	67	87	34	88	0	78	69	10	81	53	100	76	85	88	100
2019-09-06	60	64	6	48	75	73	88	68	100	49	90	60	6	75	59	86	73	85	92	97
2019-09-09	100	85	18	0	80	75	87	17	92	50	87	80	22	77	62	99	74	82	87	66
2019-09-10	60	81	54	0	84	70	86	51	89	0	87	62	20	80	54	92	94	89	84	80
2019-09-11	70	84	48	96	97	71	79	51	95	0	98	65	8	92	86	96	100	86	80	82
2019-09-12	50	89	42	48	86	72	87	51	86	98	87	100	18	81	82	81	92	87	84	100
2019-09-13	10	70	24	0	81	72	83	87	94	98	84	76	14	78	63	69	82	85	88	88
2019-09-16	69	79	35	0	78	100	89	84	94	48	92	99	100	80	85	86	92	91	89	73
2019-09-17	39	87	35	0	81	85	79	100	91	97	90	80	54	97	73	94	82	88	85	95
2019-09-18	59	100	48	48	88	75	77	34	90	0	100	74	32	93	100	82	88	94	87	81
2019-09-19	91	95	73	97	79	76	66	52	86	50	90	73	27	93	97	73	81	92	87	94
2019-09-20	40	74	24	97	75	76	78	34	95	0	77	74	23	73	65	66	76	93	86	76
2019-09-23	20	88	100	0	85	74	73	50	93	0	76	98	14	81	88	92	71	85	94	77
2019-09-24	50	87	66	0	87	75	100	85	91	0	97	77	26	100	74	84	78	92	93	81
2019-09-25	50	88	12	0	83	74	88	69	90	98	93	83	20	99	96	82	84	89	89	85
2019-09-26	83	87	37	50	87	70	89	70	85	0	98	92	8	100	79	99	81	88	84	72
2019-09-27	31	75	25	100	100	72	83	70	91	51	77	74	8	90	70	65	84	93	89	76
2019-09-30	60	96	24	0	84	74	76	17	95	100	87	77	8	94	69	79	73	88	91	71
2019-10-01	51	97	62	0	88	86	75	56	91	69	87	53	50	85	78	68	84	93	93	68
2019-10-02	34	87	37	0	80	87	100	0	100	34	88	80	99	86	80	80	100	94	86	78
2019-10-03	76	85	50	0	94	88	86	45	85	34	94	59	100	88	81	75	81	90	91	89
2019-10-04	53	80	39	54	85	87	72	23	87	0	95	70	75	71	87	63	82	91	96	73
2019-10-07	59	90	62	0	88	87	66	33	86	0	78	51	50	69	74	69	90	89	88	71
2019-10-08	94	98	63	52	85	88	74	45	92	69	99	45	58	69	92	82	90	84	87	70
2019-10-09	60	82	63	0	73	86	69	23	90	0	90	55	37	100	85	71	75	84	92	82
2019-10-10	68	94	75	52	75	85	62	34	87	0	88	50	65	88	92	71	87	87	87	75
2019-10-11	60	75	51	53	76	86	72	34	85	35	72	50	73	69	77	56	78	89	91	85
2019-10-14	85	94	50	0	81	88	82	11	79	0	81	61	58	80	83	100	71	85	100	59
2019-10-15	59	95	62	0	83	88	65	56	92	34	90	67	43	81	100	87	72	91	90	73
2019-10-16	59	90	49	0	82	85	66	11	91	35	87	60	43	75	77	89	87	86	90	64
2019-10-17	60	100	50	0	81	87	65	22	89	35	81	72	29	89	89	76	81	86	90	64
2019-10-18	43	73	89	53	88	88	60	45	89	70	84	50	29	97	78	59	70	91	93	60
2019-10-21	32	94	60	0	76	87	58	22	86	100	87	69	14	90	85	78	85	90	86	71
2019-10-22	64	91	59	49	79	87	62	53	88	0	96	100	34	88	96	72	90	91	92	77
2019-10-23	100	88	37	0	76	85	62	43	86	0	100	64	28	94	87	76	79	89	87	65
2019-10-24	67	92	73	51	88	84	53	33	86	67	90	86	49	81	93	70	91	89	90	58
2019-10-25	17	82	38	0	76	86	62	23	83	35	85	72	29	85	76	49	85	89	90	75
2019-10-28	90	97	36	100	90	82	65	32	87	0	90	52	42	79	87	69	86	85	89	71
2019-10-29	50	97	62	0	92	82	60	100	83	0	89	55	43	81	95	79	92	87	87	100
2019-10-30	50	87	24	0	100	82	60	32	85	0	94	57	70	69	99	78	90	87	82	79
2019-10-31	77	83	100	0	95	74	68	22	81	34	75	49	29	72	72	64	84	80	84	73
2019-11-01	54	71	26	46	100	79	70	51	91	35	76	86	56	85	61	77	87	74	81	86
2019-11-04	72	87	42	87	87	86	71	12	93	0	89	71	62	94	73	80	80	87	85	63
2019-11-05	71	93	33	85	84	82	75	24	92	0	84	84	43	81	100	78	91	77	82	100
2019-11-06	51	89	49	43	99	81	57	36	88	0	100	73	69	96	76	76	88	79	82	57
2019-11-07	41	92	58	87	96	80	78	48	88	0	92	83	79	89	72	88	94	82	86	90
2019-11-08	41	89	25	0	80	83	67	12	100	34	80	100	35	84	67	65	89	84	91	63
2019-11-11	93	85	100	43	80	85	100	36	80	34	81	73	45	73	84	68	80	77	87	36
2019-11-12	89	86	0	41	88	81	71	36	87	0	85	82	26	82	82	100	89	81	81	70
2019-11-13	61	99	17	0	80	89	68	61	90	100	87	70	43	84	91	73	85	77	85	77
2019-11-14	70	88	32	42	83	82	71	36	95	0	92	80	53	84	81	68	92	79	81	65
2019-11-15	71	90	16	43	77	83	69	24	97	0	93	52	52	84	73	66	84	79	81	57
2019-11-18	100	100	65	84	82	84	66	24	92	0	93	65	68	100	79	73	100	85	87	59
2019-11-19	31	97	58	0	71	80	71	60	91	33	100	73	44	85	89	87	99	83	84	74
2019-11-20	82	96	25	43	93	81	67	36	83	34	99	69	62	83	77	83	95	80	83	64
2019-11-21	41	89	50	44	76	79	64	36	85	0	82	65	35	97	81	67	84	83	84	64
2019-11-22	72	77	50	0	71	83	62	25	94	68	83	82	72	83	71	70	87	85	90	58
2019-11-25	51	88	17	43	78	86	62	12	80	34	77	67	80	64	62	58	87	87	90	59
2019-11-26	21	77	50	0	82	84	68	25	85	0	79	73	100	72	71	54	84	82	89	62
2019-11-27	65	65	35	0	69	84	82	26	77	36	62	63	28	51	70	37	75	82	88	76
2019-11-29	45	53	27	0	59	79	78	27	66	0	51	76	9	30	33	24	56	94	90	39
2019-12-02	80	82	60	63	64	77	55	40	91	0	84	53	75	84	67	79	67	90	87	58
2019-12-03	75	82	82	32	61	81	66	14	98	0	94	67	52	72	77	89	86	90	91	92
2019-12-04	100	91	42	66	56	77	56	28	90	85	98	59	46	86	88	81	82	85	90	71
2019-12-05	69	100	10	0	55	82	56	100	92	0	100	59	87	84	76	83	81	81	83	59
2019-12-06	31	87	63	66	52	84	60	14	100	0	83	65	27	71	64	73	82	81	92	72
2019-12-09	54	85	95	33	60	77	45	100	86	0	91	64	53	72	83	88	72	84	83	71
2019-12-10	71	85	64	34	100	76	50	29	91	87	92	77	20	94	99	95	81	89	83	66
2019-12-11	69	92	52	66	57	77	54	42	89	0	90	49	39	85	82	88	75	89	88	75
2019-12-12	70	89	74	33	46	79	53	86	93	85	87	59	53	99	97	100	80	85	86	82
2019-12-13	47	84	53	0	60	80	59	57	92	0	100	62	40	71	67	85	78	89	90	94
2019-12-16	39	87	74	100	57	83	54	28	93	0	73	60	100	78	100	87	73	89	92	64
2019-12-17	47	84	74	67	60	83	62	58	93	0	93	66	61	77	93	76	89	88	92	81
2019-12-18	32	71	32	0	55	80	56	43	93	0	78	73	68	100	91	80	78	83	85	77
2019-12-19	40	77	43	0	62	79	63	29	84	0	72	59	69	69	76	57	88	80	87	92
2019-12-20	34	58	45	72	55	83	60	0	92	0	81	60	58	66	65	44	72	83	90	84
2019-12-23	26	50	59	0	42	91	60	16	89	0	67	67	52	42	55	26	75	88	86	80
2019-12-24	0	54	75	39	45	84	81	34	64	0	61	56	16	36	48	30	75	88	87	78
2019-12-26	45	59	25	39	45	91	63	33	76	100	66	59	38	48	61	40	75	100	100	87
2019-12-27	25	53	34	0	42	90	65	31	100	0	86	55	51	66	55	25	100	94	95	100
2019-12-30	33	57	56	0	49	96	66	15	94	0	89	71	50	44	53	35	94	85	93	66
2019-12-31	17	55	47	38	52	90	100	16	86	95	60	70	60	45	47	23	87	88	91	83
2020-01-02	33	70	53	100	77	83	77	99	100	0	79	80	26	55	58	37	96	90	96	87
2020-01-03	32	69	17	49	92	93	93	0	95	0	68	86	100	60	69	32	95	93	98	89
2020-01-06	0	80	42	0	92	85	71	16	95	0	83	100	56	83	70	54	87	90	92	73
2020-01-07	53	81	34	0	88	87	81	31	92	100	87	66	32	78	65	69	92	88	96	92
2020-01-08	42	80	42	47	91	90	96	47	86	0	79	71	88	82	79	82	99	93	91	100
2020-01-09	74	86	34	0	88	86	73	31	83	50	81	79	38	82	90	88	95	84	87	97
2020-01-10	31	79	33	0	82	85	76	31	95	50	78	69	45	68	97	79	94	82	90	82
2020-01-13	19	86	16	0	80	79	70	100	95	0	88	86	35	76	80	71	93	82	93	73
2020-01-14	100	82	22	41	90	82	66	41	88	44	84	88	18	76	82	94	99	81	89	62
2020-01-15	59	81	64	90	81	81	78	59	89	0	89	69	30	91	92	90	98	83	91	89
2020-01-16	61	92	25	92	94	78	82	45	98	0	86	67	13	81	88	82	100	80	85	85
2020-01-17	52	79	51	0	85	85	83	62	89	0	82	63	35	73	73	71	92	85	90	89
2020-01-21	31	81	25	0	87	83	77	77	92	0	84	68	27	77	100	77	80	82	89	77
2020-01-22	72	86	41	0	100	80	70	15	88	0	87	70	17	100	71	100	95	83	89	66
2020-01-23	72	90	100	94	88	80	67	30	86	0	83	80	38	92	96	97	97	82	85	70
2020-01-24	31	78	99	0	79	82	72	30	100	0	96	83	27	78	81	79	91	84	88	74
2020-01-27	58	86	55	0	87	74	99	86	86	46	70	44	26	75	64	90	85	76	86	86
2020-01-28	91	91	57	0	91	74	99	30	93	0	100	54	13	84	84	93	93	81	89	97
2020-01-29	83	96	17	47	82	77	82	15	90	0	87	65	34	84	91	78	96	79	82	75
2020-01-30	10	100	42	0	99	78	85	78	83	0	92	91	28	78	77	89	93	77	85	81
2020-01-31	52	82	34	47	83	79	100	0	90	0	87	59	38	80	94	80	91	83	90	86
2020-02-03	79	83	64	0	74	78	21	28	90	26	80	57	69	71	86	85	37	76	74	27
2020-02-04	76	82	46	63	63	83	19	15	98	28	86	59	89	84	73	92	47	77	79	25
2020-02-05	55	83	55	33	69	80	20	77	93	0	92	61	69	76	74	98	43	76	76	26
2020-02-06	23	87	38	32	74	79	19	46	89	0	93	59	42	83	80	87	45	75	76	26
2020-02-07	40	75	48	100	75	79	14	0	97	0	83	100	28	81	88	67	39	82	79	22
2020-02-10	23	88	91	0	74	84	14	30	97	0	98	88	57	69	80	85	40	82	79	20
2020-02-11	37	92	30	62	77	79	14	15	98	0	88	81	72	91	82	93	42	84	76	26
2020-02-12	31	90	46	0	58	81	15	90	99	0	90	74	67	81	91	92	42	78	79	25
2020-02-13	39	91	31	32	83	79	16	61	92	0	90	80	53	79	98	96	41	79	77	28
2020-02-14	16	73	48	0	56	80	14	48	86	0	73	65	44	56	65	65	37	85	85	21
2020-02-18	29	89	37	31	66	82	15	58	97	0	95	71	56	81	95	86	37	82	81	21
2020-02-19	74	94	67	31	69	82	17	59	100	0	93	86	51	100	93	88	44	79	84	25
2020-02-20	98	94	45	31	65	83	16	30	91	27	93	62	46	81	92	72	43	85	82	27
2020-02-21	38	85	61	0	68	85	16	60	100	28	91	83	58	75	75	81	39	87	77	23
2020-02-24	22	97	67	62	75	87	41	15	96	0	86	64	66	84	99	100	54	100	91	46
2020-02-25	67	100	45	31	77	81	55	72	94	0	94	80	51	97	100	86	61	97	89	55
2020-02-26	66	98	37	31	87	85	52	100	93	27	100	57	83	86	91	89	58	87	81	58
2020-02-27	59	88	51	61	80	86	68	29	89	0	97	62	61	90	86	91	74	88	82	73
2020-02-28	100	89	31	0	100	90	100	45	90	0	82	75	100	83	81	80	100	94	84	100
2020-03-02	33	86	3	14	60	58	47	42	63	0	83	60	10	81	74	91	36	87	95	45
2020-03-03	20	83	3	43	59	56	38	96	69	0	87	61	7	75	85	91	37	83	86	40
2020-03-04	30	79	4	14	98	57	30	69	66	0	94	62	4	75	89	100	34	82	88	32
2020-03-05	44	87	2	15	67	58	27	56	62	0	83	69	8	100	100	100	34	83	84	34
2020-03-06	42	80	2	15	54	61	30	87	68	0	82	68	9	75	77	93	38	87	92	40
2020-03-09	71	88	2	29	96	100	93	83	64	50	77	100	100	78	81	92	75	100	97	85
2020-03-10	40	81	7	29	68	79	70	97	63	50	82	86	46	78	89	97	59	86	87	60
2020-03-11	34	93	5	0	66	66	51	70	61	0	73	78	26	76	74	81	55	79	83	55
2020-03-12	52	84	8	28	96	63	100	27	57	0	70	93	37	62	64	86	100	88	90	100
2020-03-13	57	68	18	29	80	62	90	28	68	0	78	70	27	76	52	56	97	86	99	80
2020-03-16	78	72	16	15	100	59	87	14	84	0	67	74	29	80	59	58	84	90	97	89
2020-03-17	70	87	31	100	71	56	66	55	71	0	75	71	24	72	65	68	81	85	96	79
2020-03-18	100	100	52	72	76	66	62	0	68	0	83	74	55	69	68	58	80	85	90	78
2020-03-19	71	91	40	15	69	67	56	42	66	0	87	72	52	81	72	65	80	77	89	69
2020-03-20	69	86	34	14	68	64	48	68	78	0	77	70	46	65	66	55	76	70	83	51
2020-03-23	90	89	52	40	67	60	44	39	68	0	83	62	38	78	73	78	63	78	79	64
2020-03-24	57	90	57	58	87	59	46	42	72	0	93	61	32	80	84	69	73	83	80	57
2020-03-25	37	81	100	14	76	59	49	28	77	0	100	66	22	69	94	82	80	79	81	57
2020-03-26	71	79	62	15	63	62	42	70	86	100	87	65	23	89	91	90	72	80	82	55
2020-03-27	32	77	46	41	61	62	37	66	88	47	91	62	23	71	74	91	60	81	74	48
2020-03-30	68	84	17	55	66	66	32	13	98	0	75	72	37	71	76	82	48	77	73	43
2020-03-31	38	87	16	41	63	65	27	13	100	48	85	74	28	78	74	92	48	74	72	39
2020-04-01	57	80	83	82	78	34	67	14	69	0	74	44	4	81	80	100	69	83	85	100
2020-04-02	100	81	93	21	92	38	66	14	80	0	77	50	8	90	89	93	71	83	85	98
2020-04-03	62	100	75	84	80	38	58	43	100	0	69	42	7	59	87	70	68	87	89	83
2020-04-06	66	87	49	41	100	37	67	29	75	0	66	43	5	85	87	77	61	81	86	85
2020-04-07	39	71	50	42	96	35	70	87	76	0	70	41	5	97	83	82	74	82	95	90
2020-04-08	97	79	39	84	88	35	68	57	68	0	75	40	6	83	75	85	72	87	89	97
2020-04-09	67	78	51	62	92	38	79	72	69	0	71	47	7	91	87	80	81	88	90	94
2020-04-13	43	76	90	21	92	37	65	0	64	100	80	38	8	86	92	94	66	89	89	90
2020-04-14	47	78	86	41	91	34	57	56	66	97	79	40	4	83	86	89	72	85	90	84
2020-04-15	95	79	93	39	85	35	53	69	71	0	100	37	5	94	77	74	72	91	88	75
2020-04-16	78	79	100	100	89	36	54	69	73	0	99	48	5	86	80	94	71	95	85	78
2020-04-17	65	77	95	0	96	38	55	55	65	0	87	50	7	79	88	81	76	94	95	69
2020-04-20	42	82	76	20	83	100	58	28	63	96	80	100	100	94	78	82	100	96	90	77
2020-04-21	36	85	83	40	92	77	59	0	68	0	80	70	46	98	84	73	97	91	90	68
2020-04-22	42	74	77	0	95	50	49	14	66	0	85	61	16	92	82	91	72	93	83	73
2020-04-23	41	82	88	20	83	42	47	56	62	0	77	59	13	90	94	79	72	97	90	63
2020-04-24	47	77	59	20	84	40	40	42	67	0	78	42	8	78	85	72	65	96	92	53
2020-04-27	61	84	49	0	76	41	47	57	65	0	70	46	8	100	78	76	62	97	94	65
2020-04-28	52	85	58	82	97	38	47	99	64	0	86	45	8	86	100	75	69	89	93	55
2020-04-29	46	83	62	20	76	38	54	84	59	0	74	38	6	79	88	95	80	90	86	77
2020-04-30	32	84	51	20	98	38	52	68	59	95	75	51	6	77	85	86	80	96	91	71
2020-05-01	53	78	54	66	44	87	100	97	100	0	97	67	79	72	59	97	90	90	79	96
2020-05-04	59	88	62	32	44	86	93	19	94	0	92	79	92	76	56	91	86	87	85	97
2020-05-05	42	87	41	31	78	86	87	89	96	0	100	75	100	85	69	100	100	87	80	99
2020-05-06	75	88	38	33	53	84	80	76	94	0	97	82	97	90	70	89	91	88	82	83
2020-05-07	76	91	52	33	45	82	86	39	88	0	94	78	81	89	72	96	89	82	75	84
2020-05-08	91	100	46	66	49	82	86	97	87	84	89	72	64	68	66	79	89	87	82	73
2020-05-11	54	82	27	33	49	81	85	39	86	0	82	84	89	76	58	90	89	87	84	82
2020-05-12	61	83	50	66	53	81	85	39	86	85	88	71	64	82	51	88	91	85	82	75
2020-05-13	54	84	68	0	52	82	96	79	87	0	95	75	61	75	55	86	87	91	80	89
2020-05-14	68	82	53	0	54	80	90	39	87	0	97	82	70	100	59	74	90	89	82	80
2020-05-15	100	84	45	67	49	82	75	59	90	0	95	62	54	83	43	72	76	93	88	73
2020-05-18	61	85	25	100	65	86	91	39	87	0	84	74	78	84	52	75	94	91	88	98
2020-05-19	53	74	36	0	49	81	88	77	87	0	78	79	79	86	55	77	90	87	90	95
2020-05-20	46	78	35	0	45	81	87	78	86	0	87	80	71	86	66	83	99	94	90	92
2020-05-21	24	71	28	34	49	85	83	100	82	0	89	83	54	77	100	98	89	92	91	100
2020-05-22	54	64	16	0	43	82	79	79	81	0	74	59	51	81	37	54	84	94	91	79
2020-05-26	55	68	28	34	44	82	88	60	80	0	72	83	53	83	40	54	83	90	87	91
2020-05-27	15	69	37	0	49	79	89	58	81	86	74	78	52	60	53	64	98	88	80	97
2020-05-28	46	67	41	0	65	79	88	97	84	0	72	83	61	60	38	64	89	87	78	89
2020-05-29	40	58	32	35	70	74	78	41	80	0	78	59	22	64	34	67	73	85	87	79
2020-06-01	9	87	82	42	100	78	47	41	77	0	84	65	48	69	65	100	46	80	88	67
2020-06-02	43	88	100	0	69	81	42	56	80	0	86	75	51	81	84	83	55	78	84	66
2020-06-03	65	77	91	0	55	86	45	39	76	0	95	74	59	100	82	70	63	84	82	74
2020-06-04	33	85	67	0	60	86	51	66	91	0	90	78	41	96	92	88	70	89	83	61
2020-06-05	17	83	66	41	63	89	66	27	78	100	88	86	66	78	94	83	81	90	88	81
2020-06-08	25	92	33	40	60	93	69	52	84	0	99	90	100	76	89	80	89	94	92	83
2020-06-09	58	94	42	40	57	87	76	53	86	0	96	83	74	82	73	89	100	92	91	82
2020-06-10	43	96	41	42	87	87	60	69	81	51	94	86	43	91	88	83	84	88	85	74
2020-06-11	17	81	35	0	94	89	100	68	92	0	95	76	57	71	73	73	81	95	84	98
2020-06-12	27	81	56	0	93	87	82	86	76	54	90	78	28	99	74	74	64	92	88	100
2020-06-15	54	100	42	43	76	87	64	42	80	0	92	95	62	87	90	77	54	91	92	82
2020-06-16	79	94	38	85	60	84	62	28	95	0	99	85	62	80	83	77	64	98	90	82
2020-06-17	27	84	25	44	81	85	58	43	85	53	100	82	44	95	91	89	54	96	88	70
2020-06-18	44	88	36	0	61	89	45	42	94	0	87	100	44	85	68	60	55	96	85	59
2020-06-19	28	79	22	0	83	87	46	73	85	0	84	77	48	87	80	75	56	96	87	69
2020-06-22	64	89	34	44	68	86	48	43	87	0	100	72	45	99	91	69	48	88	91	59
2020-06-23	63	91	27	0	48	86	46	100	94	0	89	83	74	86	100	97	52	90	90	64
2020-06-24	45	90	24	0	43	85	56	29	94	0	96	81	56	86	75	73	53	92	84	74
2020-06-25	63	76	18	0	45	84	53	43	100	0	97	84	33	98	83	74	51	95	86	74
2020-06-26	46	84	16	0	45	84	51	15	88	0	87	82	55	76	83	80	48	92	93	62
2020-06-29	46	92	31	88	59	85	53	14	95	0	88	96	50	74	67	57	46	94	95	68
2020-06-30	37	92	12	44	49	87	48	15	98	0	88	95	48	86	92	74	48	94	96	64
2020-07-01	99	84	34	48	72	90	82	28	82	0	76	73	67	81	77	80	85	76	75	78
2020-07-02	57	74	24	0	76	93	94	55	86	0	79	83	82	70	83	72	81	76	75	91
2020-07-06	83	84	20	94	71	87	68	14	81	96	86	83	99	85	84	83	82	75	73	92
2020-07-07	71	89	47	48	76	87	72	68	100	0	100	80	100	79	72	91	93	71	76	87
2020-07-08	57	80	91	97	68	89	74	83	91	0	88	87	90	86	82	77	90	79	75	75
2020-07-09	100	81	37	49	73	88	75	69	95	0	85	86	81	74	55	67	89	79	78	82
2020-07-10	29	85	24	100	69	86	65	57	80	0	80	86	64	78	76	78	90	76	79	74
2020-07-13	85	79	40	97	66	90	81	41	82	0	72	86	59	78	87	72	90	74	77	92
2020-07-14	42	87	37	0	81	85	77	27	85	0	83	100	93	74	84	74	82	75	73	100
2020-07-15	85	88	54	48	65	90	74	83	83	0	98	81	66	75	72	80	99	75	77	91
2020-07-16	71	77	67	48	75	91	71	14	84	98	84	75	55	73	68	89	85	76	74	77
2020-07-17	29	77	49	0	70	93	62	100	72	0	71	76	44	70	57	87	83	76	80	84
2020-07-20	73	82	69	0	75	86	65	28	76	0	79	88	68	89	84	78	87	77	77	93
2020-07-21	29	100	100	49	79	91	76	56	79	0	76	81	68	98	100	67	88	83	90	97
2020-07-22	72	100	86	49	70	87	70	42	78	100	90	90	59	91	66	91	92	88	96	87
2020-07-23	57	96	48	0	77	86	68	0	80	0	83	76	39	85	95	86	87	89	90	85
2020-07-24	44	87	77	0	55	91	64	58	73	0	76	86	52	85	85	65	76	91	90	85
2020-07-27	87	79	28	50	100	87	63	0	77	0	89	90	51	100	83	89	76	100	97	83
2020-07-28	44	93	62	0	91	85	62	43	82	0	85	76	52	90	76	88	82	98	100	62
2020-07-29	29	93	58	49	73	88	63	28	81	0	77	88	56	77	84	92	85	92	91	70
2020-07-30	72	85	24	98	73	83	72	70	78	0	88	93	71	87	91	100	100	89	85	85
2020-07-31	74	77	42	0	71	87	68	44	73	0	74	90	37	91	90	71	94	92	91	94
2020-08-03	25	72	58	25	72	85	85	26	89	0	86	70	89	68	65	47	81	93	84	83
2020-08-04	61	69	39	0	77	86	81	13	96	0	96	65	65	69	61	49	83	93	86	97
2020-08-05	51	71	99	0	65	86	85	39	96	0	94	76	100	73	66	49	84	100	95	92
2020-08-06	76	78	81	0	70	86	87	62	100	0	100	57	99	88	56	54	88	97	100	86
2020-08-07	77	64	82	26	72	90	97	26	94	0	92	100	73	69	68	39	80	93	96	77
2020-08-10	88	73	81	76	77	89	94	64	93	0	89	65	71	65	59	56	80	92	90	95
2020-08-11	62	70	45	0	83	86	100	25	90	0	93	76	55	87	61	72	100	94	95	94
2020-08-12	50	73	63	100	92	90	91	50	84	85	91	70	71	83	73	54	78	90	90	89
2020-08-13	62	73	74	0	93	84	84	12	88	0	99	79	49	72	61	56	73	86	83	100
2020-08-14	38	65	46	0	91	89	77	0	84	0	83	68	55	69	68	56	69	87	86	93
2020-08-17	50	74	85	50	85	85	76	25	87	0	86	72	80	78	65	62	70	86	81	86
2020-08-18	85	64	84	24	94	84	80	12	85	0	89	66	64	76	53	78	71	85	83	100
2020-08-19	49	75	33	24	81	82	88	12	81	0	91	74	48	69	54	73	73	84	79	99
2020-08-20	37	100	51	0	73	80	74	49	86	0	97	74	80	77	56	75	68	84	74	86
2020-08-21	62	99	23	25	72	87	76	51	81	0	94	58	76	61	54	71	75	81	79	79
2020-08-24	95	63	27	0	81	83	78	60	80	82	77	63	73	70	66	86	67	78	73	97
2020-08-25	60	75	49	24	82	78	77	12	81	0	92	82	47	74	65	87	77	78	71	90
2020-08-26	48	72	28	24	73	80	82	49	77	83	89	76	58	100	85	91	77	77	74	84
2020-08-27	59	63	48	0	79	80	81	35	82	80	80	72	95	67	100	93	74	79	72	94
2020-08-28	49	75	34	25	90	83	79	100	68	85	92	91	64	71	79	100	75	78	75	92
2020-08-31	82	79	64	0	91	78	93	47	75	0	88	72	30	91	63	99	91	80	70	98
2020-09-01	43	80	47	0	71	80	49	57	95	0	70	42	40	71	65	89	98	91	94	63
2020-09-02	51	84	57	31	88	80	52	11	96	0	73	40	56	70	64	92	100	96	93	67
2020-09-03	17	81	57	30	75	81	100	11	100	0	87	35	73	65	75	93	98	92	89	89
2020-09-04	71	74	54	32	100	82	90	35	85	0	72	52	64	64	69	79	88	95	94	100
2020-09-08	83	81	28	30	85	80	63	66	89	0	74	39	73	70	58	86	76	93	85	81
2020-09-09	34	89	40	61	76	78	57	22	84	0	69	48	70	90	64	95	69	86	84	73
2020-09-10	66	93	45	30	71	81	49	11	98	0	82	38	88	75	67	96	69	89	81	63
2020-09-11	26	84	35	0	74	80	44	34	88	40	71	45	35	80	71	84	59	87	82	59
2020-09-14	75	98	28	30	78	83	44	11	85	39	73	35	81	90	77	100	59	87	86	55
2020-09-15	51	96	17	0	67	80	45	45	90	0	74	39	56	86	84	100	73	87	83	56
2020-09-16	60	90	23	0	77	78	45	34	87	0	69	41	43	89	100	90	65	83	82	49
2020-09-17	25	100	28	30	68	79	42	22	93	39	81	38	78	88	79	89	67	88	82	55
2020-09-18	52	99	35	0	85	80	41	46	85	0	79	59	45	94	82	83	63	87	81	50
2020-09-21	59	99	34	30	81	79	56	34	84	0	77	48	100	89	79	87	61	95	88	68
2020-09-22	25	99	45	30	76	76	47	100	84	39	77	57	52	98	96	90	65	89	83	58
2020-09-23	26	89	58	31	66	80	47	56	86	40	76	43	31	100	84	93	62	91	85	55
2020-09-24	33	90	45	0	86	80	49	0	91	39	76	43	43	88	86	95	60	91	87	63
2020-09-25	19	85	64	0	73	81	40	63	80	0	69	39	39	86	64	80	63	86	85	47
2020-09-28	74	86	75	33	85	85	40	24	85	0	87	44	47	87	67	78	59	89	91	47
2020-09-29	45	87	61	0	77	77	41	24	90	0	100	48	65	88	80	71	53	89	91	45
2020-09-30	65	98	100	100	93	78	45	0	94	0	92	42	42	87	89	84	53	89	85	48
2020-10-01	27	80	93	0	66	83	51	37	92	39	70	85	50	84	77	83	83	93	83	73
2020-10-02	63	78	77	0	74	87	100	51	85	0	73	63	62	76	83	68	95	88	88	83
2020-10-05	18	90	30	0	69	80	58	37	86	0	68	83	100	80	87	100	84	90	89	67
2020-10-06	44	93	29	18	70	83	82	62	84	39	83	70	61	85	79	80	96	83	91	74
2020-10-07	35	90	71	0	64	82	78	74	85	0	88	76	61	85	72	81	99	85	90	70
2020-10-08	52	98	100	0	78	83	63	12	89	0	100	84	44	100	88	83	90	84	89	75
2020-10-09	20	78	73	21	59	90	61	100	91	45	86	77	70	75	68	57	90	95	98	67
2020-10-12	49	96	28	0	69	86	86	68	89	0	75	77	93	66	69	72	100	88	86	77
2020-10-13	30	84	24	20	61	83	60	28	88	0	72	100	68	75	60	67	93	88	92	81
2020-10-14	40	90	34	20	67	84	52	28	87	0	74	86	75	64	67	62	90	92	95	66
2020-10-15	40	85	19	20	64	86	61	28	100	44	77	79	62	65	85	76	92	85	85	68
2020-10-16	41	77	20	0	55	86	59	29	86	0	76	79	51	71	70	65	90	91	87	68
2020-10-19	70	97	24	20	82	88	56	56	82	89	76	68	50	71	86	60	81	89	85	56
2020-10-20	70	100	29	0	78	85	56	14	85	0	76	51	82	70	74	70	98	95	93	64
2020-10-21	92	89	49	0	84	88	56	28	90	0	75	65	89	73	67	72	86	88	90	60
2020-10-22	51	88	39	20	73	92	53	28	93	0	70	64	32	67	86	73	82	88	89	60
